ts_ms,spike_ts,direction,session,entry,stop,target,spk_dz,spk_vr,spk_delta,accum_bars,exit,result_r,taker_ratio
1767557700000,1767557520000,Short,NewYork,91190.8,91293.97679999999,90984.44640000003,-0.8860864329284451,1.5514641800503175,29.284,10,STOP,-1.0,1.293843
1767561120000,1767561060000,Short,NewYork,91309.7,91458.70848,91011.68303999999,2.4643920519982503,2.468225341087206,17.119999999999997,11,STOP,-1.0,1.558076
1767563520000,1767563100000,Long,NewYork,91187.9,91069.0864,91425.52719999998,-2.117265170866382,1.8363016527491447,-22.017,10,TARGET,2.0,0.295944
1767568980000,1767568500000,Long,Asia,91483.2,91175.30136,92098.99728,-0.1298766557745686,1.7421510522236077,-37.908,11,TARGET,2.0,0.932049
1767577200000,1767577020000,Short,Asia,92997.5,93457.20599999999,92078.08800000002,8.308604035453238,6.7034565994917426,1295.7530000000002,14,TIMEOUT,0.0,1.429641
1767591660000,1767591540000,Long,Asia,92569.8,92437.89047999999,92833.61904000003,-1.1897367375383638,3.288534235138284,-24.831999999999994,23,STOP,-1.0,0.246254
1767604080000,1767603660000,Long,London,92426.0,92286.112,92705.77600000001,-5.776673174969741,4.197636407126215,-141.444,14,TARGET,2.0,1.154071
1767620220000,1767620160000,Long,LondonNyOverlap,92660.0,92529.21736,92921.56528000001,-0.3363061849520936,3.1478509729460145,-52.565,13,STOP,-1.0,1.000058
1767623820000,1767623460000,Long,LondonNyOverlap,92639.7,92492.44679999999,92934.20640000001,-0.717644498084369,1.9463155624792172,-18.783999999999992,33,TARGET,2.0,0.964894
1767630120000,1767630000000,Short,LondonNyOverlap,93705.3,94119.83568,92876.22864,10.0,2.012576332997475,151.35299999999995,14,STOP,-1.0,0.6044
1767643800000,1767643380000,Short,NewYork,94273.6,94495.23576,93830.32848000003,10.0,3.6393094605460767,155.71800000000002,14,STOP,-1.0,1.24996
1767647820000,1767647580000,Long,NewYork,94008.4,93844.96392000001,94335.27215999996,10.0,1.9181895899335781,-129.289,27,STOP,-1.0,1.11758
1767650880000,1767650520000,Long,Asia,94139.5,93877.43792,94663.62416,10.0,2.3249988621019253,-106.405,15,STOP,-1.0,0.285429
1767653700000,1767653580000,Long,Asia,94139.1,93930.2956,94556.70880000002,10.0,2.3736840250693927,-15.268,12,STOP,-1.0,0.454745
1767663960000,1767663840000,Long,Asia,93909.3,93694.984,94337.93200000002,0.05017787413282185,1.5821386517392184,-39.32599999999999,10,STOP,-1.0,0.545675
1767666960000,1767666900000,Long,Asia,93587.1,93468.56528,93824.16944000003,-4.112138878543585,1.5401888985201218,-5.280999999999992,10,STOP,-1.0,1.072349
1767672240000,1767672180000,Long,Asia,93744.3,93613.0496,94006.80080000001,-2.01160720835968,2.0551653131546517,-66.20500000000001,40,STOP,-1.0,0.712235
1767676920000,1767676800000,Short,Asia,93697.0,93835.80863999999,93419.38272000002,-0.290293061079162,1.5521212385678969,3.8320000000000007,13,STOP,-1.0,0.703836
1767679200000,1767678900000,Long,Asia,93582.8,93445.98336,93856.43328000001,-7.850324342662124,3.6479876869892176,-96.73200000000001,12,TARGET,2.0,0.959693
1767681300000,1767681180000,Short,Asia,93796.8,93925.18007999999,93540.03984000003,1.6123267905416203,1.9537020526991244,4.358999999999995,12,TARGET,2.0,2.680455
1767685260000,1767685200000,Long,Asia,93260.8,93148.4216,93485.5568,-7.5068075959052925,2.1732559499775475,-96.92200000000003,15,STOP,-1.0,0.855004
1767690540000,1767690300000,Short,London,93317.2,93484.72799999999,92982.14400000001,-2.6763332737411654,2.1281950681743553,46.501000000000005,10,STOP,-1.0,2.653204
1767694800000,1767694260000,Short,London,93475.5,93689.49167999999,93047.51664000002,-0.6030600470372669,4.489341834932578,85.775,18,STOP,-1.0,1.124202
1767699000000,1767698880000,Short,London,93731.2,93873.03839999999,93447.52320000001,5.973856885719593,2.3173730954399123,17.546000000000006,22,STOP,-1.0,1.112164
1767701640000,1767701160000,Short,London,93857.6,93963.31055999998,93646.17888000005,8.825123699047143,2.8412455591920427,90.35,15,TARGET,2.0,0.84179
1767706800000,1767706560000,Long,LondonNyOverlap,93646.0,93562.78984,93812.42032,0.733821464794567,1.7102307363221658,-43.35699999999999,14,TARGET,2.0,0.878988
1767715620000,1767715140000,Short,LondonNyOverlap,93402.9,93688.8912,92830.91759999999,-1.8357316210064656,1.5512718198791013,208.079,18,TARGET,2.0,0.989392
1767730920000,1767730740000,Short,NewYork,92461.7,92549.08008,92286.93983999999,-9.355307638292185,1.6139003147910538,61.51000000000002,16,STOP,-1.0,1.8427
1767733860000,1767733380000,Long,NewYork,92559.7,92316.28783999999,93046.52432000001,-10.0,1.5211217188841022,-47.93500000000002,20,TARGET,2.0,0.72842
1767739920000,1767739740000,Short,Asia,93131.8,93336.50951999999,92722.38096000002,2.5925740694378083,2.8459514533710912,106.94900000000001,36,STOP,-1.0,0.870849
1767742860000,1767742500000,Short,Asia,93512.6,93694.896,93148.00800000003,8.450369296073802,2.254918439209688,116.24499999999998,11,STOP,-1.0,1.254838
1767751380000,1767751320000,Long,Asia,92369.1,92129.13767999999,92849.02464000005,-10.0,2.82560110246367,-53.766999999999996,22,TARGET,2.0,1.168136
1767756540000,1767755940000,Short,Asia,92965.5,93124.43999999999,92647.62000000002,6.208892812227429,1.548216457149105,52.99799999999999,32,TARGET,2.0,0.643114
1767759480000,1767759360000,Long,Asia,92735.4,92620.24448,92965.71104,-2.689523878816293,3.4774721872134964,-123.13400000000001,12,STOP,-1.0,0.900016
1767764280000,1767763860000,Short,Asia,92731.5,92889.252,92415.99600000001,0.043536017571737425,2.4148740774971893,10.153999999999996,52,TIMEOUT,0.0,1.601447
1767769320000,1767768780000,Long,Asia,92661.7,92540.60824,92903.88351999999,-5.255678922000787,1.9488276431135314,-19.116000000000007,17,TARGET,2.0,1.631828
1767771720000,1767771480000,Short,Asia,92823.6,92936.68991999999,92597.42016000004,1.9288985376484875,2.2737312687479725,6.1129999999999995,15,TARGET,2.0,1.065614
1767774480000,1767774180000,Long,London,92818.2,92694.08536,93066.42928,-0.0597073641220794,2.339948334763881,-48.248999999999995,20,STOP,-1.0,0.7178
1767787200000,1767787140000,Long,London,92086.1,91953.07863999999,92352.14272000003,-9.339758873673588,2.081871934646569,-109.00800000000001,27,STOP,-1.0,0.997961
1767791460000,1767791220000,Long,LondonNyOverlap,91932.7,91752.23943999999,92293.62112000001,-10.0,5.928994037344447,-97.39200000000002,35,STOP,-1.0,0.897087
1767795600000,1767795540000,Long,LondonNyOverlap,91587.7,91383.03503999999,91997.02992000002,-7.426157803812915,4.481034245202029,-239.69399999999996,10,STOP,-1.0,1.524688
1767810480000,1767810300000,Long,NewYork,91231.2,90949.88184,91793.83631999999,-10.0,4.237367153481334,-104.054,32,STOP,-1.0,1.495734
1767818580000,1767817980000,Short,NewYork,90983.4,91089.61344,90770.97311999998,-10.0,1.524094660304426,29.245000000000005,12,STOP,-1.0,2.244066
1767823680000,1767823200000,Long,Asia,91043.5,90853.35912000001,91423.78175999998,-10.0,4.284346953509281,-62.72200000000001,21,TARGET,2.0,0.854581
1767826320000,1767826200000,Long,Asia,91100.0,90876.84032,91546.31936,-10.0,1.6104350972275712,-7.945999999999998,16,TIMEOUT,0.0,2.788431
1767830580000,1767830520000,Short,Asia,91338.0,91597.31928,90819.36144000001,0.19366989777514804,3.507992586298565,248.91200000000003,30,STOP,-1.0,1.204618
1767835860000,1767835380000,Short,Asia,91396.7,91498.13999999998,91193.82000000002,3.563655994047272,1.566656376727852,0.6040000000000063,35,TARGET,2.0,1.205691
1767840480000,1767840360000,Long,Asia,90844.0,90677.4,91177.20000000001,-3.711056843882609,3.9586870008416026,-159.11200000000002,11,STOP,-1.0,1.005607
1767843120000,1767842760000,Long,Asia,90971.8,90827.7796,91259.84080000002,-7.76311686840077,2.2401683724643147,-108.15,10,STOP,-1.0,1.212482
1767850620000,1767850560000,Long,Asia,90959.9,90847.264,91185.17199999999,-2.2494854361736754,2.04727386727787,-63.409000000000006,40,STOP,-1.0,0.970357
1767853200000,1767853020000,Long,Asia,90444.6,90138.8312,91056.13760000002,-3.7025077228362924,9.93843360049347,-683.049,11,STOP,-1.0,1.261939
1767866700000,1767866220000,Long,London,89982.3,89852.96007999999,90240.97984000003,-10.0,1.5199542164529662,-91.148,15,TARGET,2.0,1.147592
1767869880000,1767869700000,Short,London,90362.4,90485.8308,90115.53839999999,-0.9056640006566623,1.7899303388559042,24.363,10,TARGET,2.0,2.417379
1767872640000,1767872460000,Short,London,90042.4,90287.6724,89551.85519999999,-5.418802188356998,2.7597424906581627,132.69899999999998,22,TIMEOUT,0.0,0.643966
1767882180000,1767882060000,Long,LondonNyOverlap,89756.6,89633.236,90003.32800000001,-10.0,1.6319654816486235,-78.081,15,STOP,-1.0,0.471133
1767898140000,1767897600000,Long,NewYork,91072.2,90857.05616000001,91502.48767999998,9.452532208134615,3.9826076024467216,-140.676,33,STOP,-1.0,0.495436
1767907020000,1767906900000,Short,NewYork,91002.2,91215.9144,90574.7712,9.479136400404624,2.226975884397992,51.80499999999999,11,STOP,-1.0,1.208947
1767910380000,1767909960000,Long,Asia,91417.0,91052.79943999999,92145.40112000002,10.0,1.5635373501652001,-40.181,17,STOP,-1.0,0.594874
1767915900000,1767915840000,Long,Asia,91090.6,90986.05287999999,91299.69424000004,10.0,1.7839171930272362,-1.0820000000000007,50,STOP,-1.0,1.385463
1767922080000,1767921720000,Long,Asia,91261.7,91058.0952,91668.9096,-0.06151096684377037,1.7092439562525732,-31.479000000000003,26,STOP,-1.0,0.863391
1767927840000,1767927420000,Long,Asia,91031.0,90897.224,91298.552,-3.077097067716982,2.341388687330896,-99.79400000000001,10,STOP,-1.0,0.943439
1767933600000,1767933180000,Long,Asia,91029.2,90877.23999999999,91333.12000000001,-4.813614805692316,2.3784136886182923,-52.902,32,STOP,-1.0,1.821566
1767939480000,1767939420000,Short,Asia,91007.1,91180.78631999998,90659.72736000005,-1.962398681048368,7.397914065242735,22.27600000000001,11,TARGET,2.0,0.820799
1767944100000,1767943980000,Long,Asia,90940.5,90793.90672,91233.68656,-6.2976212764022055,4.03537968690186,-69.27000000000001,10,STOP,-1.0,0.724672
1767956760000,1767956640000,Short,London,90494.1,90610.53048,90261.23904000001,-3.5441062833042376,2.049091879158451,37.134,50,STOP,-1.0,0.266238
1767959340000,1767959220000,Long,London,90442.0,90340.76952,90644.46096,-4.688605713584741,1.702020329355733,-42.911,18,STOP,-1.0,0.532446
1767965640000,1767965400000,Long,LondonNyOverlap,90605.8,90423.6032,90970.19360000001,-1.271471421041625,16.890488069359563,228.95500000000015,16,STOP,-1.0,0.722892
1767969060000,1767968880000,Short,LondonNyOverlap,90355.1,90630.24624,89804.80752000003,-0.5240403841834109,2.9519216517378153,122.71799999999999,10,TARGET,2.0,1.782755
1767982380000,1767982320000,Long,NewYork,91273.9,91114.64992000001,91592.40015999996,5.958383299744137,1.899276833829386,-61.80300000000001,10,STOP,-1.0,0.85728
1767987300000,1767987000000,Long,NewYork,90350.0,90147.52424,90754.95152,-5.745889260691071,1.7844083880265822,-45.081999999999994,11,STOP,-1.0,1.586867
1767993000000,1767992880000,Short,NewYork,90306.3,90472.21991999999,89974.46016000003,-6.719718019013525,2.6959345831959274,4.187000000000012,11,STOP,-1.0,1.536081
1767996960000,1767996780000,Long,Asia,90432.7,90248.04376,90802.01247999999,-10.0,2.6646016871159786,-29.754000000000005,42,TIMEOUT,0.0,1.46624
1768009800000,1768009500000,Short,Asia,90687.9,90772.56,90518.57999999999,4.512801322814105,1.5305693676027734,19.992000000000004,10,TARGET,2.0,2.315234
1768011840000,1768011720000,Short,Asia,90699.6,90781.56719999999,90535.66560000004,8.905370172091292,1.6158730796219876,2.3909999999999982,11,TARGET,2.0,0.68484
1768014660000,1768014480000,Long,Asia,90551.1,90439.79024,90773.71952000001,-2.6238444077023946,2.5983174803124336,-9.276000000000003,10,STOP,-1.0,1.034909
1768017420000,1768016820000,Long,Asia,90616.4,90462.67192000001,90923.85615999997,-3.199910079214033,2.3718180479117286,-20.590999999999998,12,STOP,-1.0,0.314109
1768020900000,1768020840000,Long,Asia,90445.1,90337.97176,90659.35648000002,-8.669216601286779,2.6738415065929644,-39.946,12,TIMEOUT,0.0,0.814191
1768026300000,1768025940000,Long,Asia,90494.3,90360.05407999999,90762.79184000003,-3.9446926295955684,2.848821470391962,-19.325999999999997,47,TIMEOUT,0.0,0.164661
1768030800000,1768030380000,Short,Asia,90572.6,90668.77704,90380.24592000002,1.9066999883435656,2.1180982414880543,7.716000000000001,11,STOP,-1.0,2.641031
1768037760000,1768037580000,Long,London,90617.9,90507.23624,90839.22751999999,0.7063797131327669,5.082105023951416,-35.439,30,TIMEOUT,0.0,1.024203
1768042260000,1768041960000,Short,London,90763.5,90862.632,90565.236,7.6999770105816365,2.5645142730764867,32.713,12,TIMEOUT,0.0,1.66126
1768046820000,1768046760000,Short,London,90720.7,90807.18768,90547.72463999999,6.770256485754409,3.0792595972848096,38.29899999999999,10,TIMEOUT,0.0,2.599601
1768050660000,1768050480000,Short,LondonNyOverlap,90685.6,90777.0636,90502.67280000003,5.822184598486542,2.108115360384535,8.538999999999994,23,TARGET,2.0,0.160441
1768054680000,1768054260000,Long,LondonNyOverlap,90593.0,90453.0796,90872.8408,-3.834078568165384,8.803457297295557,-119.27799999999999,10,TIMEOUT,0.0,0.968523
1768058340000,1768058100000,Short,LondonNyOverlap,90568.0,90673.18056,90357.63888000001,-0.5869929503600351,1.5443158878757912,20.669999999999998,19,STOP,-1.0,1.428792
1768060800000,1768060380000,Short,LondonNyOverlap,90611.2,90702.50399999999,90428.59200000002,1.3005973951522083,1.9309341811540282,23.347,13,STOP,-1.0,0.955838
1768063740000,1768063320000,Short,LondonNyOverlap,90654.4,90735.63047999999,90491.93904,2.1629018413383476,1.8712797046152099,1.5239999999999974,10,TARGET,2.0,2.03017
1768067580000,1768067460000,Long,NewYork,90582.8,90467.568,90813.26400000001,-1.875021299140463,2.7410388482559718,-47.264,14,STOP,-1.0,0.293385
1768082820000,1768082760000,Long,Asia,90408.4,90328.6792,90567.84159999999,-10.0,4.356801745384025,-43.646,11,TIMEOUT,0.0,0.192339
1768092720000,1768092420000,Short,Asia,90569.4,90657.56808,90393.06383999999,3.883210992257869,1.7761275144491853,24.768999999999995,27,STOP,-1.0,0.50805
1768099920000,1768099560000,Short,Asia,90657.9,90743.43671999998,90486.82656000002,4.7750729024898835,1.728236510659804,17.462999999999997,11,TIMEOUT,0.0,0.832719
1768118880000,1768118760000,Long,London,90634.7,90513.93087999999,90876.23824000002,-2.851901583190504,9.229224064901663,-51.184000000000005,48,TIMEOUT,0.0,0.502677
1768120860000,1768120740000,Long,London,90680.7,90604.05872,90833.98255999999,0.7693977320593867,2.7541617811174475,-46.646,10,TIMEOUT,0.0,1.399966
1768131240000,1768131060000,Short,London,90676.7,90772.56,90484.98,2.742136933455065,3.4678900471637406,31.997999999999998,56,STOP,-1.0,4.717865
1768134600000,1768134480000,Short,London,90812.9,90902.56391999999,90633.57216000001,4.841882623176256,2.057132541344647,18.288000000000004,15,STOP,-1.0,1.261969
1768141920000,1768141860000,Short,LondonNyOverlap,90930.8,91092.51576,90607.36848000002,9.7413345549831,12.357095721139487,168.077,10,STOP,-1.0,1.41226
1768153080000,1768153020000,Long,NewYork,90922.7,90780.8172,91206.46559999998,1.4077089541585803,2.5566588677161888,-46.044999999999995,24,STOP,-1.0,0.977155
1768157820000,1768157640000,Short,NewYork,90819.5,90938.49264,90581.51472,0.5684557977022414,4.837554087007265,66.19600000000001,16,TARGET,2.0,2.262321
1768160940000,1768160880000,Long,NewYork,90692.4,90537.01239999999,91003.1752,-2.796003418625974,10.358173152771162,-88.571,10,STOP,-1.0,0.754077
1768169940000,1768169700000,Short,Asia,90557.9,90658.56887999999,90356.56224,-1.8129632372149795,1.8271127017748885,44.22,10,STOP,-1.0,1.338502
1768176000000,1768175940000,Short,Asia,90905.3,91069.39728,90577.10544,3.6719538645453196,1.7887804276471813,105.196,13,STOP,-1.0,1.381403
1768179300000,1768179060000,Long,Asia,90864.0,90595.4656,91401.06880000001,-2.8227908353773032,2.038139882455883,-91.122,10,TARGET,2.0,1.997178
1768197840000,1768197660000,Long,Asia,92034.3,91921.00432000001,92260.89136,10.0,3.2762605827152598,-36.708,26,STOP,-1.0,1.122326
1768201380000,1768201260000,Long,Asia,91775.1,91660.41296,92004.47408000001,-0.6473842094121947,1.5934285285524623,-40.669999999999995,23,STOP,-1.0,1.920043
1768203480000,1768203420000,Long,Asia,91618.9,91483.65448,91889.39103999999,-2.9420873102859395,6.032166221734059,-159.31699999999998,11,STOP,-1.0,0.437672
1768223760000,1768223220000,Long,LondonNyOverlap,90643.2,90463.97088,91001.65824,-10.0,2.338590241007444,-52.542,21,STOP,-1.0,0.408897
1768233960000,1768233600000,Short,LondonNyOverlap,91609.0,91850.22144,91126.55712000001,6.221962350958188,4.340729804357303,306.462,10,STOP,-1.0,1.191381
1768244880000,1768244400000,Long,NewYork,91656.1,91426.8,92114.70000000001,3.0572434189214994,2.0819164681134907,-121.19200000000001,18,STOP,-1.0,0.841956
1768248540000,1768248180000,Short,NewYork,91865.1,92047.5792,91500.14160000003,8.484487153707335,5.572117715109293,154.51300000000003,10,TARGET,2.0,0.919359
1768251900000,1768251780000,Long,NewYork,91283.7,91132.33576,91586.42847999999,-2.4475984051969673,2.6473105093288236,-68.394,10,STOP,-1.0,2.601848
1768255200000,1768254600000,Long,Asia,91168.1,90921.10488,91662.09024000002,-4.007635658386517,5.922427594197029,-199.19000000000003,12,TIMEOUT,0.0,0.440136
1768259220000,1768259040000,Long,Asia,91117.7,90950.1816,91452.7368,-5.1479225038964795,1.9168646793528152,-22.196000000000005,10,TARGET,2.0,1.01045
1768262820000,1768262460000,Short,Asia,91255.3,91389.75335999999,90986.39328000003,1.6827869207307156,2.8591747051109326,49.35499999999999,33,STOP,-1.0,3.125314
1768269960000,1768269900000,Short,Asia,91297.0,91417.97591999998,91055.04816000003,0.5447266457214245,1.7274489372714217,49.425,10,TARGET,2.0,2.748003
1768278240000,1768277880000,Short,Asia,91433.0,91554.38496,91190.23008000001,5.668427079762113,2.2520573622903535,37.312,11,STOP,-1.0,1.267045
1768284840000,1768284360000,Long,Asia,91892.4,91691.48808,92294.22383999999,3.474488914306233,1.5624635318382722,-111.43600000000004,37,TIMEOUT,0.0,1.174889
1768293060000,1768292820000,Long,London,91952.0,91855.05712,92145.88576,5.391181376669453,2.360022236726694,-56.599000000000004,12,TARGET,2.0,2.16191
1768296180000,1768296060000,Short,London,92414.6,92750.74128,91742.31744000001,10.0,11.93233490629953,698.2700000000002,16,TIMEOUT,0.0,1.322525
1768303140000,1768302540000,Short,London,92106.8,92249.2404,91821.91920000002,7.0132174813768335,2.0043374449733764,58.672,10,TIMEOUT,0.0,0.914859
1768305300000,1768305120000,Long,London,92048.5,91855.25696,92434.98608,0.9373153970379873,1.7275094898462902,-33.232000000000006,10,TARGET,2.0,0.608986
1768309680000,1768309260000,Long,LondonNyOverlap,92064.8,91893.82608,92406.74784000001,2.029584594826447,1.7875908520845882,-47.105000000000004,13,TARGET,2.0,0.725221
1768334520000,1768334400000,Short,NewYork,94173.1,94310.48808,93898.32384000003,10.0,3.9105012359984634,261.711,10,STOP,-1.0,1.344911
1768336680000,1768336620000,Long,NewYork,94173.0,93960.7712,94597.4576,10.0,4.2710174803463765,-4.13900000000001,10,TARGET,2.0,2.036967
1768349400000,1768349280000,Short,Asia,95426.3,95626.43999999999,95026.02000000003,1.015871081412385,1.9079376521777045,80.601,15,TIMEOUT,0.0,0.952921
1768354320000,1768354020000,Short,Asia,95466.9,95621.63616,95157.42768,3.259374695208946,1.7561020026673666,84.524,14,TARGET,2.0,1.031039
1768357800000,1768357740000,Short,Asia,95352.6,95578.90199999999,94899.99600000004,2.7632405023161866,8.106924477550063,407.02700000000004,11,STOP,-1.0,0.951543
1768362120000,1768362060000,Short,Asia,95502.6,95625.53928,95256.72144000002,2.672031572624504,2.5112482755439633,75.46499999999999,13,STOP,-1.0,1.424044
1768374180000,1768373700000,Short,Asia,94933.0,95058.9864,94681.02720000001,-2.6570760170247607,1.8244796015993543,76.19900000000001,10,STOP,-1.0,2.600926
1768385940000,1768385820000,Short,London,95115.0,95333.00544,94678.98912000001,2.0238554648216605,3.036046529704414,30.36699999999999,10,TARGET,2.0,1.931338
1768389480000,1768389300000,Long,London,94865.6,94738.84823999999,95119.10352000003,-4.133195362976182,3.1693904047849895,-118.264,13,STOP,-1.0,0.531869
1768391940000,1768391820000,Long,London,94763.6,94637.22959999999,95016.34080000003,-5.62389428962124,2.0353354763859834,-25.028999999999996,15,TARGET,2.0,1.088609
1768401420000,1768401060000,Long,LondonNyOverlap,95613.1,95350.95816,96137.38368000003,2.8898739274022924,1.8044966192974976,-78.494,14,TARGET,2.0,0.979736
1768414620000,1768414380000,Long,NewYork,96800.0,96544.7024,97310.59520000001,8.100866629928516,2.050774482501957,-144.12,21,STOP,-1.0,1.689403
1768427700000,1768427640000,Long,NewYork,97441.1,97299.19832000001,97724.90336,10.0,6.706938985473319,47.50999999999999,31,STOP,-1.0,0.570967
1768435560000,1768435320000,Long,Asia,96845.6,96672.59999999999,97191.60000000003,-0.7190720104699554,3.4141967501874686,-37.68199999999999,37,STOP,-1.0,0.548944
1768441080000,1768440540000,Long,Asia,96524.0,96260.9296,97050.1408,-2.4873859016470328,5.142583677306341,-286.408,14,STOP,-1.0,0.49694
1768444860000,1768444440000,Long,Asia,96351.0,96244.84247999999,96563.31504000002,-4.4717448217949185,2.0291774651871415,-57.34,29,STOP,-1.0,1.74737
1768454100000,1768454040000,Long,Asia,96265.8,96139.82656,96517.74688,-1.1583065460023558,2.7616351774286745,-119.27699999999999,10,TARGET,2.0,1.017447
1768460340000,1768459800000,Short,Asia,96195.2,96384.0456,95817.5088,-0.7423674656651544,1.9940419928460467,-14.40700000000001,14,STOP,-1.0,0.871395
1768467600000,1768467360000,Short,London,96577.7,96722.51615999998,96288.06768000002,2.9492101420679395,3.5229409683660307,89.62800000000001,15,STOP,-1.0,1.359927
1768478460000,1768478400000,Long,London,96541.0,96393.92312,96835.15375999999,1.4917586639374025,5.588477601751578,-130.141,21,TARGET,2.0,0.930258
1768482060000,1768481880000,Short,LondonNyOverlap,96919.0,97040.87064,96675.25872000001,4.560084537667199,2.6732415082076715,31.24200000000002,12,TARGET,2.0,1.816172
1768486620000,1768486140000,Short,LondonNyOverlap,96977.9,97156.46303999999,96620.77392,7.8233392130924315,2.598534041396106,87.91599999999997,12,TARGET,2.0,2.830847
1768491780000,1768491480000,Long,LondonNyOverlap,95869.4,95444.88296,96718.43407999998,-5.246117501948374,2.450843411110146,-166.63700000000006,13,STOP,-1.0,1.217819
1768503780000,1768503720000,Long,NewYork,95659.0,95452.47687999999,96072.04624000003,-7.389229126547867,3.151583273569813,-148.18800000000005,10,STOP,-1.0,1.183547
1768521600000,1768521240000,Short,Asia,95528.0,95669.9748,95244.05040000001,-10.0,1.5376919695630593,38.619,10,STOP,-1.0,3.298946
1768525980000,1768525860000,Long,Asia,95440.9,95328.97576,95664.74847999998,-2.8915332173415975,6.557200690768054,-138.22000000000003,10,TARGET,2.0,0.488683
1768535820000,1768535760000,Long,Asia,95336.2,95203.57616,95601.44768,-7.87051202396508,6.232576078225353,-92.32800000000002,13,STOP,-1.0,0.649268
1768539540000,1768539120000,Long,Asia,95233.4,95039.00792,95622.18415999998,-7.784104186068757,3.424483304654718,-99.03500000000001,20,TARGET,2.0,1.427626
1768546140000,1768545900000,Short,Asia,95685.5,95796.67607999999,95463.14784000002,7.1112010956782585,1.7860424034060043,53.69600000000001,13,TARGET,2.0,0.935992
1768560360000,1768559820000,Long,London,95367.9,95248.2404,95607.21919999999,-6.869430245553312,1.8276460513219521,-45.537,18,STOP,-1.0,0.577787
1768562400000,1768562220000,Long,London,95295.5,95136.62976,95613.24048000001,-9.330189551902015,1.5061137679973318,-32.62899999999999,10,TIMEOUT,0.0,1.202845
1768566300000,1768566240000,Short,London,95475.8,95580.40319999999,95266.59360000004,0.4508190391483444,1.9966633183820826,55.56100000000001,15,TARGET,2.0,1.246116
1768570140000,1768569660000,Short,LondonNyOverlap,95474.0,95591.21183999999,95239.57632000002,0.5308995079026623,1.523721176377018,17.504999999999995,15,TARGET,2.0,0.726681
1768573860000,1768573680000,Short,LondonNyOverlap,95518.2,95639.25024,95276.09952,1.3055244121666751,2.8941863120950075,-12.488,10,TARGET,2.0,1.480959
1768584360000,1768584300000,Long,NewYork,94618.1,94427.19776,94999.90448000003,-8.723461848109228,4.351029830298257,-55.54699999999997,16,TARGET,2.0,0.606828
1768594380000,1768594020000,Long,NewYork,94833.2,94625.43904,95248.72192,-5.761861524524146,3.9034628522071433,-83.503,40,TARGET,2.0,0.742902
1768605300000,1768605240000,Short,Asia,95447.0,95561.98848,95217.02304,10.0,4.0237390925406515,42.775000000000006,23,TIMEOUT,0.0,1.059793
1768615080000,1768615020000,Long,Asia,95344.2,95256.53376,95519.53247999998,-9.547442165949239,1.7271122317826237,3.2049999999999983,23,STOP,-1.0,1.013546
1768624140000,1768623540000,Long,Asia,95289.0,95145.8224,95575.35519999999,-3.341162801564107,1.6966518048386434,1.3359999999999985,12,STOP,-1.0,0.721288
1768626060000,1768626000000,Short,Asia,95310.4,95396.256,95138.688,-0.5101282138635009,1.6569770891513649,25.139,10,TARGET,2.0,0.291405
1768632180000,1768631760000,Short,Asia,95231.6,95338.81008,95017.17984000003,-1.858996986457058,2.2763823881571783,22.115000000000002,10,TARGET,2.0,2.940457
1768636260000,1768636140000,Long,Asia,95075.0,94929.89528,95365.20944,-9.295595569595223,8.284173262576406,-82.136,10,TIMEOUT,0.0,1.419735
1768641840000,1768641300000,Long,London,95177.8,95077.77687999999,95377.84624000003,-5.6933774277830915,1.5950707199639595,-20.006,10,STOP,-1.0,0.134336
1768647780000,1768647600000,Long,London,95078.8,94990.34688,95255.70624000001,-7.990037702337076,1.5324269142738243,-7.018000000000001,16,TARGET,2.0,1.840667
1768652160000,1768652040000,Short,London,95275.3,95392.15271999998,95041.59456000004,4.7663043315553235,4.737227863923911,79.475,20,STOP,-1.0,1.592108
1768657140000,1768657020000,Long,LondonNyOverlap,95306.9,95200.2788,95520.14239999998,1.4960921800119258,1.8118027167519044,-34.5,13,TARGET,2.0,1.392171
1768659600000,1768659360000,Short,LondonNyOverlap,95382.4,95512.64903999999,95121.90192,6.013790188697294,3.188827704241265,58.900000000000006,16,STOP,-1.0,1.741881
1768667340000,1768666920000,Long,LondonNyOverlap,95434.0,95189.68728,95922.62544,-0.9938054543513979,9.061872944215347,-164.81599999999997,40,STOP,-1.0,0.489651
1768681740000,1768681680000,Short,NewYork,95283.3,95427.88128,94994.13744,-0.4559179157472798,8.19536849485821,93.244,17,TIMEOUT,0.0,0.909008
1768684920000,1768684620000,Short,NewYork,95337.4,95442.89328,95126.41343999997,3.5110878578266242,3.0385510617827403,13.21,12,TARGET,2.0,0.240755
1768689660000,1768689480000,Long,Asia,95108.8,94940.9864,95444.42720000002,-6.861915125048758,7.543115432077668,-124.16900000000004,10,TIMEOUT,0.0,0.867964
1768692300000,1768692180000,Long,Asia,95117.6,95002.4372,95347.92560000002,-9.201140372127346,1.681103921111298,-10.381999999999998,10,STOP,-1.0,1.103732
1768694700000,1768694580000,Long,Asia,95121.7,94975.05912,95414.98175999998,-1.6996033375507458,3.726813026682471,-41.080999999999996,10,STOP,-1.0,1.40801
1768709640000,1768709400000,Long,Asia,95122.3,95014.32767999999,95338.24464000003,5.429372361119935,1.7898337028515132,-24.756,31,STOP,-1.0,1.006449
