ts_ms,spike_ts,direction,session,entry,stop,target,spk_dz,spk_vr,exit,result_r,m_taker,m_oi_d,m_tt
1705720320000,1705719720000,Long,Asia,41608.1,41550.7328,41722.8344,0.751920767050061,4.1592559849846324,STOP,-1.0,2.09260327,13.421000000002095,1.33691463
1705723380000,1705723080000,Short,Asia,41623.9,41691.92687999999,41487.84624000002,2.542516503700863,1.5366899421780278,TIMEOUT,0.0,2.65017785,-5.120999999999185,1.33675412
1705724640000,1705724280000,Long,Asia,41659.0,41538.04296,41900.91408,0.2063514006203333,1.9200394296808851,TIMEOUT,0.0,0.66199023,-39.21099999999569,1.33440155
1705728240000,1705728180000,Short,Asia,41632.7,41681.41847999999,41535.263040000005,3.470960996911605,4.669537063578988,STOP,-1.0,1.43414471,-25.862000000008265,1.33460862
1705732860000,1705732560000,Long,Asia,41697.1,41603.79032,41883.719359999996,5.2408810837080955,2.428855523607041,STOP,-1.0,1.3814816,-36.3920000000071,1.3318379
1705735440000,1705735320000,Short,Asia,41652.9,41743.768319999996,41471.16336000001,10.0,2.121631750868743,STOP,-1.0,0.88772967,13.764999999999418,1.33051591
1705739520000,1705739460000,Long,London,41565.2,41496.17648,41703.24703999999,-2.975431639130104,5.415104113106304,STOP,-1.0,0.65240891,-9.514000000010128,1.32465768
1705741440000,1705741260000,Short,London,41572.3,41669.10864,41378.68272000001,1.1732600739354115,1.5553667496138293,TIMEOUT,0.0,0.89018851,2.3910000000032596,1.30980751
1705755300000,1705754700000,Short,London,41605.7,41649.19272,41518.71455999999,1.2594321885922926,1.929723526889455,STOP,-1.0,2.1714068,58.111999999993714,1.316418
1705760040000,1705759980000,Long,LondonNY,41604.2,41561.823919999995,41688.95216,-0.053902698214848645,1.7948194600713214,STOP,-1.0,0.59595226,5.797999999995227,1.3119545
1705761360000,1705761300000,Short,LondonNY,41536.1,41600.55384,41407.192319999995,-1.1917678704759405,2.270848998071941,STOP,-1.0,0.71712339,14.164000000004307,1.31020048
1705769160000,1705768980000,Long,LondonNY,41582.0,41529.25,41687.5,-1.5645905043333317,2.47534382282045,STOP,-1.0,1.12516742,-17.33299999999872,1.31204668
1705769940000,1705769460000,Short,LondonNY,41566.8,41663.40407999999,41373.59184000002,1.9862889522006144,2.0462775007762617,TIMEOUT,0.0,0.88358705,-16.614000000001397,1.31220736
1705774260000,1705774080000,Long,NewYork,41555.0,41494.37792,41676.24416,-2.594009204376243,2.02044975922122,TARGET,2.0,0.68594385,5.543999999994412,1.31043195
1705801320000,1705801260000,Short,Asia,41695.3,41758.38,41569.140000000014,3.0610102885056363,6.868148373881765,TIMEOUT,0.0,3.85837234,19.73200000000361,1.31140559
1705804260000,1705803960000,Short,Asia,41684.5,41744.869199999994,41563.76160000001,2.6457931845143716,1.6447150457751007,TIMEOUT,0.0,0.47770105,14.002000000007683,1.3047939
1705817760000,1705817220000,Short,Asia,41642.4,41694.22872,41538.742560000006,-2.197346603342531,2.3571115574778947,STOP,-1.0,1.95626276,-6.6639999999897555,1.30159459
1705833120000,1705832880000,Short,London,41769.9,41818.9284,41671.84320000001,4.334712538970658,3.4585344034301966,STOP,-1.0,1.12740767,-7.952999999994063,1.30039444
1705834080000,1705833600000,Long,London,41806.8,41719.697519999994,41981.00496000002,5.335744152637698,2.9337820605815654,STOP,-1.0,0.22328779,-91.76600000000326,1.29828888
1705834260000,1705834200000,Short,London,41806.8,41859.9612,41700.47760000001,6.44537774710351,2.0351332249949508,TARGET,2.0,1.59948014,-0.8959999999933643,1.29425044
1705839360000,1705839120000,Short,London,41764.3,41847.451199999996,41597.99760000002,3.795005283356847,2.791967528490212,STOP,-1.0,2.20947434,-16.236999999993714,1.29151902
1705842600000,1705842360000,Short,LondonNY,41755.3,41826.534479999995,41612.83104000002,5.6504081896117,3.712276548154183,STOP,-1.0,2.61281599,-0.3819999999977881,1.287903
1705846620000,1705846560000,Short,LondonNY,41870.9,41914.40472,41783.89056000001,10.0,2.850743665562729,TARGET,2.0,0.86290537,41.60899999999674,1.2890543
1705847640000,1705847520000,Short,LondonNY,41800.2,41847.15095999999,41706.29808000001,2.4429883207472325,1.7752534565777496,STOP,-1.0,0.60534225,-67.65899999999965,1.28674572
1705854660000,1705854600000,Long,LondonNY,41561.2,41492.97904,41697.641919999995,-8.025422821682021,3.2037967349861765,TARGET,2.0,0.63031772,-10.096000000005006,1.28244485
1705859640000,1705859460000,Short,NewYork,41688.5,41730.357599999996,41604.78480000001,-0.6454749623349018,2.6732052981638703,STOP,-1.0,1.29412375,-7.551999999996042,1.28704483
1705865100000,1705865040000,Short,NewYork,41667.5,41736.062159999994,41530.37568000001,-0.7922373309218541,2.299046563457998,STOP,-1.0,3.02854331,15.607000000003609,1.29292431
1705868520000,1705868160000,Short,NewYork,41744.2,41800.21344,41632.17311999999,5.075932855673876,4.544905924548474,TARGET,2.0,1.08646995,-5.552000000010594,1.29163519
1705878480000,1705878300000,Short,Asia,41664.9,41712.343199999996,41570.01360000001,-1.6811267390833706,4.872444526937881,TARGET,2.0,1.06356583,45.45799999999872,1.28911892
1705891800000,1705891680000,Long,Asia,41310.0,41243.4788,41443.042400000006,-4.945679096518031,1.5465356332588953,STOP,-1.0,1.06383981,28.970000000001164,1.28968955
1705896780000,1705896720000,Long,Asia,41103.4,40993.07928,41324.04144000001,-6.509223020460992,3.680707032886306,STOP,-1.0,0.52080867,-1.1999999999970896,1.28293873
1705904160000,1705903680000,Short,Asia,41059.5,41216.947199999995,40744.60560000001,0.01204737156362712,1.8063400829461325,STOP,-1.0,0.89453842,77.0630000000092,1.33042682
1705907520000,1705907460000,Long,Asia,41131.5,41027.251919999995,41339.99616000001,-2.7040944350374874,2.3797819038597643,STOP,-1.0,0.56171533,15.656000000002678,1.32704353
1705910160000,1705910100000,Long,Asia,41018.6,40938.52296,41178.75407999999,-4.914052556255821,4.595022412430904,STOP,-1.0,0.53215928,43.76499999999942,1.32664384
1705910520000,1705910460000,Long,London,41000.0,40917.33992,41165.32016,-7.306835398953002,2.2437694402708344,STOP,-1.0,0.69219778,-35.3859999999986,1.32900366
1705911780000,1705911480000,Short,London,40883.7,41046.010559999995,40559.07888,-3.2932566356731576,1.5246192956399018,STOP,-1.0,1.14838546,10.838000000003376,1.32316759
1705914960000,1705914540000,Short,London,40940.7,41032.799999999996,40756.5,-5.14594785078809,1.6101308222208175,STOP,-1.0,0.76740804,12.56600000000617,1.31206338
1705916400000,1705916220000,Long,London,40947.8,40828.21128,41186.97744,-5.380361218886139,1.8664894841139477,STOP,-1.0,0.76443404,29.929000000003725,1.3059631
1705917480000,1705917420000,Long,London,40744.5,40476.29304,41280.913920000006,-5.298970053514194,9.065519367844916,STOP,-1.0,0.88540275,-168.86200000000827,1.30878516
1705923600000,1705923120000,Short,London,40783.7,40950.734399999994,40449.6312,-3.7862131464849185,2.339512106386628,STOP,-1.0,0.51228956,47.830999999991036,1.31090185
1705933860000,1705933800000,Long,LondonNY,40605.7,40488.38336,40840.33327999999,-4.11096216193978,3.3257109276094474,STOP,-1.0,0.87541565,206.66199999999662,1.30959898
1705937760000,1705937700000,Short,LondonNY,40495.2,40679.71775999999,40126.16448000001,-5.127132421776349,3.6895532764308823,STOP,-1.0,1.11319833,31.801999999996042,1.2999332
1705939800000,1705939440000,Short,LondonNY,40601.0,40912.804079999994,39977.39184000001,-0.5980241763523735,1.652572601597176,TIMEOUT,0.0,1.45029516,214.27700000000186,1.30307273
1705947660000,1705947420000,Short,NewYork,40614.9,40787.103599999995,40270.492800000015,-4.123324880601879,1.5953897136828712,TARGET,2.0,1.1912273,49.26999999998952,1.3010991
1705963740000,1705963560000,Long,Asia,39777.6,39418.44,40495.91999999999,-10.0,8.081851621785523,TIMEOUT,0.0,0.96877571,81.30400000000373,1.32011973
1705967880000,1705967580000,Long,Asia,39553.8,39451.71336,39757.973280000006,-10.0,2.3345151201942316,TARGET,2.0,0.92726799,104.12900000000081,1.31117891
1705972800000,1705972260000,Long,Asia,39912.6,39749.6748,40238.450399999994,2.967056465135117,2.2584635078039668,STOP,-1.0,1.3406352,8.946000000010827,1.30996357
1705977000000,1705976580000,Short,Asia,39927.8,40000.87512,39781.649760000015,9.085212404903753,1.766981000509293,STOP,-1.0,1.09579238,-236.0969999999943,1.31072399
1705980120000,1705979580000,Short,Asia,40023.9,40153.29695999999,39765.10608000002,10.0,3.244912646024542,STOP,-1.0,1.72935904,172.65200000000186,1.29310425
1705997220000,1705997040000,Short,London,39759.8,39867.16824,39545.06352000001,-1.8486138368165645,1.5120312673862242,TARGET,2.0,1.097741,-5.644999999989523,1.29319534
1706011140000,1706010600000,Long,London,38850.1,38622.17752,39305.94496,-8.89342112087132,2.0922915661168413,TIMEOUT,0.0,0.85322734,42.712999999988824,1.35537427
1706020320000,1706019900000,Short,LondonNY,38641.2,38859.462719999996,38204.67456,-6.1925265716388465,3.1183717213459725,STOP,-1.0,0.68918879,478.07399999999325,1.35759541
1706035740000,1706035680000,Long,NewYork,39279.6,39222.19712,39394.40576,0.6634078359015766,1.5956407062844171,STOP,-1.0,0.93841166,119.23199999998906,1.31577725
1706045220000,1706044800000,Long,NewYork,39125.7,39028.951839999994,39319.19632,-3.5975441571447355,2.3358708736737985,TARGET,2.0,0.88216276,-12.936000000001513,1.38192427
1706065680000,1706065620000,Long,Asia,39726.0,39651.2536,39875.49280000001,-10.0,4.2871814680416005,STOP,-1.0,0.7273132,67.4320000000007,1.37982591
1706074380000,1706074260000,Short,Asia,39796.6,39881.079359999996,39627.64128,-2.4121895194907497,3.4733345254202797,STOP,-1.0,1.22501645,-52.23200000000361,1.38118044
1706084160000,1706083620000,Short,London,39978.5,40167.00792,39601.48416000001,4.231819716791123,1.8840019334933977,TIMEOUT,0.0,1.89655602,6.987999999997555,1.39282449
1706088060000,1706087520000,Short,London,39975.1,40096.051199999994,39733.19760000001,5.524886236747337,1.8572211230263105,STOP,-1.0,0.49846551,124.04999999998836,1.38342565
1706092140000,1706092080000,Long,London,40150.2,40098.8952,40252.80959999999,6.011681336789047,5.963715332890339,TARGET,2.0,1.48708393,46.19899999999325,1.38066495
1706104140000,1706104020000,Long,LondonNY,39908.9,39861.48528,40003.72944,-1.9289814704672095,2.116745489830842,STOP,-1.0,0.80402526,-287.8029999999999,1.37744481
1706106060000,1706106000000,Long,LondonNY,39813.2,39722.59648,39994.40703999999,-5.380027595192002,4.620633185975619,TARGET,2.0,0.84038545,-47.754999999990105,1.38656571
1706113440000,1706113200000,Long,LondonNY,39993.3,39892.5604,40194.779200000004,-2.0673342494930704,3.1991626176828465,TARGET,2.0,1.41902591,16.293999999994412,1.4074216
1706129520000,1706129220000,Long,NewYork,39676.4,39588.304,39852.59200000001,-5.483917140694137,2.096031906582215,STOP,-1.0,0.94763985,26.455999999991036,1.40545279
1706129820000,1706129760000,Long,NewYork,39546.0,39485.28648,39667.427039999995,-6.274394100819758,2.32748333556149,TARGET,2.0,1.00070232,-113.10599999999977,1.40975031
1706144160000,1706144100000,Short,Asia,40156.4,40195.83095999999,40077.53808000002,2.7958841179876264,1.9613353449529904,TARGET,2.0,0.78961454,-6.979000000006636,1.40077724
1706151480000,1706151360000,Long,Asia,39924.3,39869.0792,40034.74160000001,-5.4988159150320675,2.094694068268804,TARGET,2.0,0.4968531,15.563999999998487,1.38171629
1706157420000,1706157300000,Long,Asia,39974.9,39912.74423999999,40099.21152000002,-7.11552869909294,1.6740182159006967,STOP,-1.0,1.03224745,18.570999999996275,1.3820645
1706165160000,1706164740000,Short,Asia,39953.1,40016.988,39825.324,0.24978900534959567,8.401709792608488,STOP,-1.0,0.79793899,63.34100000000035,1.3915121
1706169780000,1706169300000,Short,London,40085.4,40154.79815999999,39946.60368000002,6.621839574739728,5.969256997718086,STOP,-1.0,1.755127,13.010999999998603,1.39641874
1706180940000,1706180700000,Long,London,40121.6,40037.84408,40289.11183999999,3.1753152389053416,1.6380432694782612,TARGET,2.0,0.97690672,-16.963000000003376,1.39496454
1706189700000,1706189640000,Short,LondonNY,39886.1,39981.96,39694.38,-1.957292664346214,2.844854099905506,STOP,-1.0,0.95572067,65.346000000005,1.38911999
1706190420000,1706190180000,Long,LondonNY,39827.5,39760.666,39961.168000000005,-5.320107948535311,2.374374264361785,TARGET,2.0,0.63549746,34.29399999999441,1.39251236
1706202180000,1706202060000,Long,NewYork,39677.6,39600.993839999996,39830.812320000005,-7.542310618560225,3.5898771538679206,STOP,-1.0,1.24333469,153.37199999998847,1.40181051
1706202600000,1706202480000,Long,NewYork,39632.0,39533.24808,39829.503840000005,-8.695234421272374,5.940334933205043,TARGET,2.0,0.67926092,109.95100000000093,1.40036489
1706203140000,1706202960000,Long,NewYork,39590.6,39503.671760000005,39764.456479999986,-8.721799941620874,4.0605270264107585,TARGET,2.0,1.06713262,35.65099999999802,1.40372465
1706206740000,1706206560000,Short,NewYork,39962.9,40030.9992,39826.70160000001,0.9176005603482612,2.616145198169087,TARGET,2.0,1.03720627,-107.15799999999581,1.40297522
1706216220000,1706216160000,Long,NewYork,39671.6,39617.18088,39780.438239999996,-4.331619552858458,3.2275480572260005,TARGET,2.0,1.16960794,105.78600000000733,1.39654071
1706222040000,1706221560000,Long,Asia,39939.2,39851.49328,40114.61343999999,-3.56511900338521,2.487482064567233,TIMEOUT,0.0,2.49147607,-22.422000000005937,1.39541988
1706222520000,1706222220000,Short,Asia,39910.1,40011.984,39706.332,2.5004256277153436,3.514922719548588,TIMEOUT,0.0,1.52429469,-34.89400000000023,1.39630697
1706227320000,1706227200000,Short,Asia,39950.1,39991.56767999999,39867.16464000001,0.6480967857748352,1.7271969442474466,TARGET,2.0,0.88550351,-8.531000000002678,1.40013485
1706227680000,1706227500000,Long,Asia,39943.0,39884.86656,40059.266879999996,-2.096786547591893,2.009723215396225,STOP,-1.0,0.59141329,-11.805999999996857,1.40044411
1706228100000,1706227860000,Short,Asia,39900.9,39995.470799999996,39711.75840000001,1.58997791575357,1.6962988817991211,STOP,-1.0,0.52829555,-10.27400000000489,1.39850216
1706235960000,1706235660000,Short,Asia,40083.3,40180.1184,39889.66320000001,2.898560107400901,8.217898136160795,STOP,-1.0,1.09437298,-116.12700000000768,1.38420158
1706244420000,1706243940000,Short,Asia,40133.9,40222.552319999995,39956.595360000014,9.406931691703491,4.2596457679717,TIMEOUT,0.0,1.58260324,-28.50199999999313,1.38685313
1706248680000,1706248080000,Short,Asia,40094.4,40160.40264,39962.394720000004,4.229546460049936,1.9473212698848645,TARGET,2.0,1.440793,-11.67500000000291,1.38136663
1706262600000,1706262180000,Short,London,40273.5,40329.43775999999,40161.62448000001,6.4153164067361255,6.511478494419915,TARGET,2.0,1.31909742,42.595000000001164,1.36275599
1706286000000,1706285940000,Short,LondonNY,41580.0,41758.27992,41223.44016,10.0,3.993735696942917,STOP,-1.0,1.26670102,170.08300000001327,1.30175968
1706286600000,1706286420000,Short,LondonNY,41737.4,41815.12535999999,41581.94928000002,10.0,3.2587341003230303,STOP,-1.0,0.51135469,18.921000000002095,1.29845158
1706288460000,1706288040000,Short,NewYork,41865.8,42017.48712,41562.42576000001,10.0,1.6887558811708148,STOP,-1.0,1.19187215,322.3570000000036,1.29043785
1706292840000,1706292480000,Short,NewYork,41924.1,42110.86175999999,41550.57648000001,10.0,8.61994733658584,STOP,-1.0,1.00813133,118.10100000000966,1.2855744
1706294820000,1706294700000,Short,NewYork,42063.4,42220.84967999999,41748.50064000002,10.0,1.9439069030360863,STOP,-1.0,0.9936228,49.845000000001164,1.29059498
1706305740000,1706305560000,Short,NewYork,41966.6,42065.6256,41768.5488,10.0,1.7562187754533138,TIMEOUT,0.0,1.44977707,24.137000000002445,1.271679
1706309580000,1706309040000,Long,Asia,41970.0,41809.32576,42291.34848,10.0,2.092627186658441,STOP,-1.0,2.20801348,-18.37300000000687,1.27479609
1706316600000,1706316300000,Long,Asia,41737.1,41686.1244,41839.051199999994,-3.292117910201446,1.6874934604611245,TARGET,2.0,0.68482224,-7.297000000005937,1.27036033
1706329320000,1706329200000,Long,Asia,41802.7,41749.77344,41908.55312,-2.7278956477501604,2.07292223150191,STOP,-1.0,0.32738699,-17.686999999990803,1.31178711
1706333640000,1706333100000,Long,Asia,41793.4,41731.587999999996,41917.02400000001,-1.2359328078485405,2.762137387886269,STOP,-1.0,0.47210173,11.702999999994063,1.31063823
1706334300000,1706334180000,Long,Asia,41783.3,41721.596,41906.70800000001,-3.410194102570125,4.601912927644813,STOP,-1.0,1.15458968,-1.3439999999973224,1.30971589
1706334840000,1706334720000,Long,Asia,41752.2,41701.612,41853.37599999999,-3.324997464764371,2.8664962965886507,STOP,-1.0,1.62264503,13.815999999991618,1.3113051
1706335860000,1706335560000,Short,Asia,41785.2,41833.039679999994,41689.52064,-0.564749798187153,2.994948328178047,TARGET,2.0,0.93606694,41.654999999998836,1.31236407
1706337660000,1706337600000,Long,Asia,41736.0,41666.64,41874.72,-3.3552238234950633,2.8865655212467005,STOP,-1.0,0.547287,-1.565999999991618,1.31230997
1706345640000,1706345100000,Short,London,41575.7,41753.57616,41219.94768,-1.3190261270554637,7.017088104904422,STOP,-1.0,1.46014886,-11.442000000010012,1.32461791
1706356260000,1706356200000,Short,London,41741.1,41808.21984,41606.86032,5.639227078310564,2.970061453600984,TIMEOUT,0.0,0.81694463,-5.171999999991385,1.30623682
1706361840000,1706361780000,Short,LondonNY,41762.8,41828.53608,41631.32784000001,8.463647758511598,6.719273158203443,TIMEOUT,0.0,2.51788566,10.084000000002561,1.30578341
1706362920000,1706362860000,Short,LondonNY,41744.0,41790.60575999999,41650.78848000002,3.505059633217928,1.703517160214108,STOP,-1.0,0.9172556,35.67699999999604,1.30518938
1706365080000,1706364660000,Long,LondonNY,41750.4,41683.826239999995,41883.547520000015,2.4392096832499046,2.444544547129268,TIMEOUT,0.0,0.66391124,44.028000000005704,1.30441616
1706366700000,1706366640000,Short,LondonNY,41786.5,41847.050879999995,41665.39824000001,8.230529748427793,8.345227064420857,STOP,-1.0,2.33092659,46.70100000000093,1.30489114
1706387520000,1706387100000,Short,NewYork,41940.0,42020.289359999995,41779.42128000001,10.0,1.8360759768264747,STOP,-1.0,0.99123027,-14.156000000002678,1.30803855
1706391240000,1706391060000,Short,NewYork,42099.9,42153.695999999996,41992.30800000001,10.0,4.745793647504999,STOP,-1.0,2.18802035,-116.51399999999558,1.31395289
1706396760000,1706396700000,Long,Asia,42109.9,42039.64136,42250.41728,10.0,3.0256275469309624,STOP,-1.0,0.38055357,69.2899999999936,1.30907126
1706404860000,1706404680000,Short,Asia,42148.7,42209.7408,42026.61839999999,2.565235521522495,2.3571354388315773,STOP,-1.0,2.22681055,-81.74499999999534,1.30465069
1706405280000,1706405160000,Short,Asia,42177.6,42241.466159999996,42049.86768,2.7709411456186572,6.885846811597185,TARGET,2.0,1.00239216,36.353000000002794,1.30611991
