bar_ts,side,lvl,atr,r,oos,kind,regime,m5_delta_at_level,m5_absorption_ratio,m5_large_order_z,m5_stacked_imb,m5_exhaustion,m5_vol_concentration,m5_level_near_poc,m5_bar_imb_ratio,m5_delta_norm_bar,m15_delta_at_level,m15_absorption_ratio,m15_large_order_z,m15_stacked_imb,m15_exhaustion,m15_vol_concentration,m15_level_near_poc,m15_bar_imb_ratio,m15_delta_norm_bar,h1_delta_at_level,h1_absorption_ratio,h1_large_order_z,h1_stacked_imb,h1_exhaustion,h1_vol_concentration,h1_level_near_poc,h1_bar_imb_ratio,h1_delta_norm_bar
1760137200000,short,113630.0,1941.1070535737485,1.8626078573788662,False,H21s,chop,0.411,1.4106,-0.7143,5.0,-0.66,0.1359,0.0,0.0047,0.0025,1.547,11.1111,-0.9778,3.0,1.72,0.0552,0.0,-0.138,-0.1898,4.189,1.4604,-0.1514,4.0,-2.107,0.0463,0.0,-0.0208,-0.1253
1760359500000,short,114740.0,401.7485469371083,-1.3570019134940423,False,H21s,chop,0.326,3.0248,-1.0065,3.0,-0.326,0.2925,0.0,0.1753,0.0343,18.949,18949000000.0,0.0173,17.0,-15.339,0.2626,0.0,0.5142,2.4724,18.949,18949000000.0,-0.2131,17.0,-15.339,0.1474,0.0,0.2682,3.2061
1760564700000,short,111120.0,505.7194307887978,0.9531174217454712,False,H21s,chop,1.596,5.9875,-0.1306,6.0,1.415,0.2117,0.0,-0.138,-0.0391,0.656,33.8,-0.7879,2.0,1.352,0.1424,0.0,-0.238,-0.2679,8.542,3.1489,0.2817,4.0,-1.528,0.0437,0.0,-0.0969,-0.5268
1760712300000,short,105550.0,714.2339454909268,-1.1847258882512421,False,H21s,chop,1.679,1679000000.0,-0.7684,10.0,-1.679,0.0878,0.0,0.1391,0.2158,-7.941,0.7207,2.5648,5.0,-0.592,0.0822,0.0,0.0788,0.25,-21.611,0.5198,1.8472,6.0,2.438,0.0383,0.0,-0.0466,-0.5791
1761804000000,short,110230.0,575.2194612337455,-1.2395390095190284,False,H21s,chop,-14.859,0.0,0.0221,1.0,0.184,0.2336,0.0,-0.5934,-0.6469,-5.216,0.2027,-0.654,3.0,-0.004,0.164,0.0,0.0415,0.0535,0.546,1.0607,-0.0295,19.0,-1.883,0.0563,0.0,0.148,0.9927
1762284600000,short,101320.0,673.5743977776774,2.547162331279134,False,H21s,chop,3.198,9.015,-0.1084,5.0,-1.071,0.1367,0.0,-0.0072,-0.0047,-0.476,0.1019,-0.8356,2.0,0.516,0.0919,0.0,-0.4288,-0.6912,16.964,1.727,3.2137,5.0,-1.071,0.0428,0.0,-0.1507,-1.1953
1762302600000,short,101020.0,662.7961782097531,-1.1905186000635593,False,H21s,trend,0.922,2.3004,-0.0,3.0,0.022,0.1546,0.0,-0.2442,-0.0586,1.058,2.15,-1.0736,6.0,-0.006,0.0757,0.0,-0.1578,-0.3658,2.86,1.4907,0.0783,6.0,-0.325,0.0485,0.0,-0.0796,-0.466
1762466400000,short,101240.0,500.37494008068995,-1.2529103475477714,False,H21s,chop,1.364,1364000000.0,-0.9372,6.0,-1.364,0.2484,0.0,0.2195,0.0852,5.679,2.1968,1.0453,6.0,-0.254,0.163,0.0,0.1038,0.1198,7.995,1.9364,0.7827,5.0,2.93,0.1051,0.0,0.0644,0.1937
1762884000000,short,103470.0,399.258570336103,1.1417193865526096,False,H21s,chop,-0.048,0.9743,-0.3778,3.0,0.048,0.3292,0.0,-0.1138,-0.0795,0.812,2.0062,-0.8331,3.0,0.024,0.1298,0.0,0.1294,0.2235,8.88,2.205,-0.4798,13.0,0.024,0.0773,0.0,0.276,2.5691
1763046900000,short,102850.0,572.9586247349251,3.7330487886268706,False,H21s,chop,0.21,3.0192,-0.8655,4.0,-0.21,0.1461,0.0,0.1982,0.1213,7.715,3.8563,0.4502,18.0,-5.505,0.0611,0.0,-0.0382,-0.1299,7.715,3.8563,-0.6882,18.0,-5.505,0.0318,0.0,-0.1306,-2.1043
1763106300000,short,97450.0,657.3727338819638,0.7326811084620086,False,H21s,chop,-0.294,0.0,-1.3137,8.0,0.294,0.1329,0.0,0.251,0.1369,0.29,1.0125,2.0325,4.0,-0.234,0.1709,0.0,0.0225,0.0495,-0.804,0.9727,1.3322,10.0,-0.118,0.0629,0.0,0.0651,0.5897
1763163900000,short,94850.0,620.4996359683607,-1.191075857466004,False,H21s,chop,1.916,2.2765,-0.3594,1.0,-1.916,0.4628,0.0,0.1899,0.0347,1.397,2.3764,-0.4247,7.0,-0.701,0.1459,0.0,0.0442,0.0584,-6.802,0.2663,-0.5401,1.0,1.1,0.0701,0.0,-0.1887,-1.7261
1763689500000,short,87220.0,525.9334191532864,2.438559622365766,False,H21s,chop,-0.542,0.1342,-0.729,9.0,0.542,0.2688,0.0,0.3566,0.0723,1.953,1.414,0.8673,4.0,0.053,0.2019,0.0,-0.2655,-0.2101,1.594,1.1559,0.3927,3.0,-1.917,0.0656,0.0,-0.1449,-0.6213
1764086400000,short,87000.0,397.2463596505144,-1.273759588623221,False,H21s,chop,0.021,6.25,-1.0892,1.0,-0.021,0.2862,0.0,-0.3867,-0.1371,4.103,2.5356,0.1139,3.0,-1.197,0.1248,0.0,-0.0969,-0.1698,18.397,2.8447,0.2161,24.0,-12.836,0.0857,0.0,0.3337,3.3621
1764097200000,short,87200.0,405.14989513917345,0.8205193616528709,False,H21s,chop,-58.236,0.1314,5.5842,5.0,0.032,0.2281,1.0,-0.3371,-0.5096,-4.48,0.4557,-0.4472,7.0,0.587,0.086,0.0,-0.2495,-1.4003,-4.48,0.4557,-0.7746,7.0,0.587,0.0451,0.0,-0.1023,-1.7421
1764774000000,short,92880.0,534.7789922766339,0.9529450620909903,False,H21s,chop,-0.172,0.6417,-0.6571,3.0,0.172,0.2344,0.0,-0.2343,-0.3229,1.932,2.0271,-0.8488,5.0,-0.044,0.0636,0.0,-0.0026,-0.0119,1.932,2.0271,-1.1828,4.0,-0.044,0.0423,0.0,0.0397,0.5286
1767584700000,short,92900.0,263.5121697115975,-1.4406817344606817,False,H21s,chop,-5.63,0.6071,2.5035,1.0,1.826,0.4809,1.0,-0.0772,-0.0337,1.033,1.0768,2.3412,1.0,-0.979,0.3329,1.0,-0.1642,-0.1393,-2.897,0.929,3.3241,4.0,-8.357,0.1129,1.0,0.0703,0.4863
1768196700000,short,92070.0,246.3953284819175,1.2387765298984106,False,H21s,chop,0.9,1.2879,1.9255,0.0,2.752,0.2974,1.0,-0.3267,-0.0865,-6.708,0.4947,1.3642,2.0,-0.095,0.4761,1.0,-0.1738,-0.0907,3.127,1.1144,2.0586,4.0,0.034,0.1742,0.0,-0.0383,-0.1718
1768415400000,short,97000.0,490.8899775168103,1.0497090799720414,False,H21s,chop,9.543,35.8285,0.8761,4.0,1.089,0.296,0.0,0.2039,0.0676,-1.703,0.1879,-0.5826,8.0,-0.733,0.0896,0.0,-0.1875,-0.6632,-88.563,0.1413,2.9362,5.0,-0.733,0.093,0.0,-0.0656,-0.779
1768460400000,short,96200.0,245.45889891961866,-1.4898987183975487,False,H21s,chop,-1.096,0.0108,-0.9163,1.0,0.052,0.3827,0.0,-0.5004,-0.1493,5.9,2.0025,1.8732,4.0,-2.891,0.232,1.0,0.1757,0.1581,15.582,3.6477,0.9292,8.0,-0.51,0.0938,0.0,0.2114,1.534
1768487400000,short,96750.0,298.29370853395676,0.7630212659380791,False,H21s,trend,-7.731,0.4323,1.5662,10.0,-13.323,0.2735,0.0,0.2634,0.2575,-0.379,0.9243,-0.4462,5.0,-1.653,0.0618,0.0,-0.2138,-2.6099,-10.911,0.5066,0.1656,4.0,-1.668,0.0414,0.0,-0.1259,-3.9463
1768925700000,short,90840.0,361.0226044906028,3.4672990493201676,False,H21s,chop,3.245,2.7088,0.2918,13.0,-3.245,0.3548,0.0,0.3723,0.3208,-0.484,0.9564,1.0867,2.0,0.374,0.1701,1.0,0.0976,0.2335,-0.484,0.9564,0.0976,3.0,0.374,0.0539,0.0,-0.0102,-0.1112
1769893200000,short,77960.0,758.7652267689684,-1.1284323484550913,False,H21s,chop,3.065,1.7123,0.4642,12.0,-0.509,0.1637,0.0,0.3065,0.2684,4.378,15.7905,-0.727,3.0,1.217,0.1259,0.0,0.0074,0.0175,6.989,3.9791,-0.7971,9.0,-6.351,0.0639,0.0,0.1563,1.2904
1769998500000,short,77410.0,672.0711549589955,2.6887926771834856,False,H21s,chop,-0.013,0.0,-0.5205,9.0,0.013,0.3182,0.0,-0.0475,-0.0413,11.078,5.2756,0.8846,6.0,-0.298,0.1322,0.0,0.2488,0.3207,15.425,5.1221,0.4383,6.0,0.315,0.0765,0.0,0.0499,0.275
1770160500000,short,75810.0,570.047844235196,-1.1662360466026147,False,H21s,chop,0.281,6.62,-0.9727,6.0,-0.281,0.2632,0.0,0.279,0.159,6.226,3.7188,-0.0732,4.0,0.062,0.128,0.0,0.1231,0.162,3.09,1.2488,-0.0763,8.0,-14.216,0.0869,0.0,0.0705,0.4356
1770310800000,short,68270.0,911.0805535510978,8.573108176383242,False,H21s,trend,-2.839,0.6721,1.2384,3.0,-0.119,0.1194,0.0,-0.0774,-0.0547,-0.359,0.7169,-0.9746,4.0,-0.161,0.058,0.0,0.0163,0.0643,-0.359,0.7169,-1.2639,4.0,-0.161,0.0232,0.0,-0.0841,-1.5521
1770365700000,short,65080.0,711.6300738253981,0.5349537360334566,False,H21s,chop,0.43,1.4451,-0.7071,3.0,0.447,0.1747,0.0,0.1233,0.0518,2.938,1.3739,0.8172,3.0,-1.179,0.074,0.0,-0.0723,-0.1248,13.739,2.1001,0.2357,3.0,-1.179,0.0414,0.0,0.0039,0.0283
1770910200000,short,67890.0,424.40437687491897,5.533276268163276,False,H21s,chop,1.248,1248000000.0,-1.1137,13.0,-1.248,0.1764,0.0,0.3322,0.3533,5.747,3.231,-0.2029,6.0,-3.75,0.1063,0.0,-0.2932,-1.5485,8.187,2.1447,-0.6944,9.0,-3.75,0.0543,0.0,-0.1148,-2.6585
1771248600000,short,68820.0,382.2244764081003,-0.017934075769028862,False,H21s,trend,0.602,1.2764,-0.7542,2.0,-0.783,0.0693,0.0,-0.3491,-2.0438,8.666,1.9704,0.2523,3.0,0.104,0.1145,0.0,-0.0621,-0.4492,9.268,1.8344,0.2791,6.0,-1.593,0.0472,0.0,-0.0889,-2.2657
1772481600000,short,69080.0,461.4842121336444,0.521615894262236,True,H21s,chop,-1.112,0.0372,-0.85,7.0,1.112,0.3583,0.0,0.3246,0.0834,-4.465,0.6179,0.6268,4.0,-0.662,0.0731,0.0,-0.2335,-0.9058,3.556,1.1866,0.8929,7.0,-10.032,0.052,0.0,-0.0308,-0.3352
1772657100000,short,73460.0,442.8972735643182,-0.28518311423695525,True,H21s,trend,-0.481,0.6946,-0.9891,2.0,3.287,0.3173,0.0,0.143,0.0609,-0.468,0.1832,-0.9468,3.0,1.023,0.1197,0.0,-0.1316,-0.3821,4.987,1.9179,-0.4248,7.0,-6.196,0.106,0.0,-0.1088,-0.9967
1773322200000,short,70370.0,286.5162986649847,1.0523586897903636,True,H21s,chop,1.568,1568000000.0,-1.146,5.0,-1.568,0.2334,0.0,0.3121,0.3179,-64.401,0.2037,5.5433,3.0,-0.151,0.1006,1.0,-0.0707,-0.4982,-66.222,0.2109,2.0268,8.0,-0.096,0.065,0.0,-0.0532,-1.3517
1773414900000,short,72730.0,409.76610265935426,5.195946914224342,True,H21s,chop,3.521,5.9383,-1.2782,5.0,-3.521,0.2184,0.0,0.2508,0.5131,8.873,2.4553,-0.1456,4.0,-1.19,0.1122,0.0,0.011,0.047,8.873,2.4553,-0.8789,4.0,-1.19,0.0502,0.0,-0.0613,-1.6346
1774218600000,short,68250.0,293.0284505479192,-1.2911406719739351,True,H21s,chop,-1.82,0.9202,3.1625,5.0,3.553,0.2854,1.0,-0.0279,-0.0407,11.799,19.6693,0.0482,2.0,0.515,0.1974,0.0,-0.0943,-0.2059,12.398,1.4319,1.302,8.0,0.205,0.0832,0.0,0.1218,2.2713
1774447200000,short,71590.0,294.6123733188477,0.8182262700570833,True,H21s,chop,-0.123,0.0,-1.2051,3.0,1.474,0.1915,0.0,-0.2956,-0.2263,-3.137,0.5597,-0.4058,6.0,-0.508,0.277,0.0,0.0401,0.4489,-3.137,0.5597,-0.5828,6.0,-0.508,0.1956,0.0,0.0303,0.6317
1774930500000,short,67820.0,266.3302841715686,0.9762533545221778,True,H21s,chop,-1.817,0.6056,-0.5653,1.0,1.817,0.2422,0.0,-0.2451,-0.2527,26.102,3.4976,2.8283,8.0,-1.143,0.1149,0.0,-0.0253,-0.1237,26.102,3.4976,0.5785,7.0,-1.143,0.0838,0.0,-0.0955,-1.0699
1775656800000,short,71640.0,335.61809777081,0.705946237425872,True,H21s,chop,6.432,2.4405,-0.1049,6.0,-2.103,0.2225,0.0,-0.1135,-0.2325,-1.434,0.8774,-0.0033,4.0,-13.786,0.1609,0.0,-0.1533,-0.9154,-1.434,0.8774,-0.6349,4.0,-13.786,0.0611,0.0,-0.1802,-4.8851
1779120900000,short,76600.0,299.3714530284842,0.9350423935490185,True,H21s,chop,1.78,1780000000.0,-0.6215,17.0,-1.78,0.2669,0.0,0.3099,0.5666,13.254,1.9268,2.2315,2.0,28.296,0.0988,0.0,-0.2285,-1.0551,13.254,1.9268,-0.0561,2.0,28.296,0.0896,0.0,-0.1109,-1.4412
1780314300000,short,72710.0,194.31301639429574,10.531250532485773,True,H21s,trend,0.847,4.5,-0.5175,5.0,-0.847,0.5988,0.0,0.543,0.3564,3.418,1.346,-0.4559,5.0,-2.906,0.0914,0.0,-0.3612,-7.5909,4.036,1.3201,-0.5642,2.0,-0.923,0.0801,0.0,-0.3176,-8.4757
1780421400000,short,67800.0,372.7019580837255,2.6521638677428223,True,H21s,chop,2.461,9.5156,-0.89,8.0,-2.461,0.405,0.0,0.3421,0.3032,-6.554,0.4899,0.3209,5.0,-4.324,0.145,0.0,-0.1475,-0.4621,-6.554,0.4899,-0.7121,10.0,-4.324,0.1097,0.0,0.0691,0.8282
